date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
1900-06-15,22.8,,17.25,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0,12.2,10.2,7.2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-06-14,23.9,,18.35,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.4,13.3,11.3,8.3,12.4,12.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-06-13,25.6,,18.1,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1,13.1,11.1,8.1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-06-12,21.7,,16.95,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,0,11.9,9.9,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-06-11,26.1,,20.85,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.8,15.8,13.8,10.8,0.8,0.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-06-10,20.6,,14.75,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,0,9.8,7.8,4.8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-06-09,22.2,,18.6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6,13.6,11.6,8.6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-06-08,27.2,,23.04,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,18,16,13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-06-07,23.9,,20.54,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.5,15.5,13.5,10.5,4.6,4.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-06-06,27.2,,20.8,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.8,15.8,13.8,10.8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-06-05,25,,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,15,13,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-06-04,23.9,,16.95,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,0,11.9,9.9,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-06-03,20,,16.1,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,0,11.1,9.1,6.1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-06-02,22.2,,18.3,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.3,13.3,11.3,8.3,49.8,49.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-06-01,26.1,,21.4,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.4,16.4,14.4,11.4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-05-31,26.7,,21.7,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.7,16.7,14.7,11.7,7.1,7.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-05-30,24.4,,16.89,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,0,11.9,9.9,6.9,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-05-29,22.8,,15.3,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,0,10.3,8.3,5.3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-05-28,19.4,,14.39,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,0,9.4,7.4,4.4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-05-27,24.4,,19.14,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.1,14.1,12.1,9.1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-05-26,25,,17.5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0,12.5,10.5,7.5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-05-25,22.8,,15.55,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,0,10.6,8.6,5.5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-05-24,22.8,,16.39,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,0,11.4,9.4,6.4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-05-23,21.1,,13.9,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,0,8.9,6.9,3.9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-05-22,20.6,,13.1,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,0,8.1,6.1,3.1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-05-21,11.1,,8.6,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,0,3.6,1.6,0,6.6,6.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-05-20,14.4,,10,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,5,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-05-19,14.4,,10,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,5,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-05-18,8.9,,7.25,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8,0,2.2,0.2,0,4.1,4.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
